Data;Media;Fator Diario
1998-01-02;38.11;1.00128209
1998-01-05;38.06;1.00128065
1998-01-06;38.07;1.00128094
1998-01-07;38.09;1.00128152
1998-01-08;38.1;1.0012818
1998-01-09;38.09;1.00128152
1998-01-12;38.1;1.0012818
1998-01-13;38.08;1.00128123
1998-01-14;37.55;1.00126595
1998-01-15;37.56;1.00126624
1998-01-16;37.61;1.00126768
1998-01-19;37.41;1.0012619
1998-01-20;37.34;1.00125988
1998-01-21;37.29;1.00125843
1998-01-22;37.07;1.00125206
1998-01-23;36.64;1.00123958
1998-01-26;36.35;1.00123113
1998-01-27;36.31;1.00122997
1998-01-28;35.74;1.00121332
1998-01-29;34.02;1.00116265
1998-01-30;34.25;1.00116947
1998-02-02;34.15;1.00116651
1998-02-03;34.23;1.00116888
1998-02-04;34.2;1.00116799
1998-02-05;34.21;1.00116828
1998-02-06;34.22;1.00116858
1998-02-09;34.18;1.0011674
1998-02-10;34.1;1.00116503
1998-02-11;34.07;1.00116414
1998-02-12;34.09;1.00116473
1998-02-13;34.06;1.00116384
1998-02-16;33.94;1.00116028
1998-02-17;33.96;1.00116088
1998-02-18;33.91;1.00115939
1998-02-19;33.75;1.00115464
1998-02-20;33.39;1.00114394
1998-02-25;33.3;1.00114125
1998-02-26;33.25;1.00113976
1998-02-27;33.28;1.00114066
1998-03-02;33.25;1.00113976
1998-03-03;32.81;1.00112662
1998-03-04;28.85;1.00100637
1998-03-05;27.6;1.00096765
1998-03-06;27.63;1.00096858
1998-03-09;27.63;1.00096858
1998-03-10;27.64;1.0009689
1998-03-11;27.61;1.00096796
1998-03-12;27.54;1.00096578
1998-03-13;27.63;1.00096858
1998-03-16;27.54;1.00096578
1998-03-17;27.5;1.00096454
1998-03-18;27.41;1.00096173
1998-03-19;27.45;1.00096298
1998-03-20;27.41;1.00096173
1998-03-23;27.4;1.00096142
1998-03-24;27.35;1.00095986
1998-03-25;27.35;1.00095986
1998-03-26;27.37;1.00096048
1998-03-27;27.34;1.00095955
1998-03-30;27.25;1.00095674
1998-03-31;27.22;1.0009558
1998-04-01;27.27;1.00095737
1998-04-02;27.24;1.00095643
1998-04-03;27.32;1.00095893
1998-04-06;27.66;1.00096952
1998-04-07;27.95;1.00097853
1998-04-08;27.85;1.00097543
1998-04-13;27.81;1.00097418
1998-04-14;27.34;1.00095955
1998-04-15;22.71;1.00081245
1998-04-16;23.35;1.00083311
1998-04-17;23.27;1.00083053
1998-04-20;23.23;1.00082924
1998-04-22;23.2;1.00082827
1998-04-23;23.19;1.00082795
1998-04-24;23.17;1.00082731
1998-04-27;23.15;1.00082666
1998-04-28;23.17;1.00082731
1998-04-29;23.09;1.00082473
1998-04-30;22.83;1.00081633
1998-05-04;23.03;1.00082279
1998-05-05;23.38;1.00083407
1998-05-06;23.19;1.00082795
1998-05-07;23.16;1.00082699
1998-05-08;23.27;1.00083053
1998-05-11;23.23;1.00082924
1998-05-12;23.27;1.00083053
1998-05-13;23.17;1.00082731
1998-05-14;23.24;1.00082956
1998-05-15;23.11;1.00082537
1998-05-18;23.0;1.00082182
1998-05-19;23.02;1.00082247
1998-05-20;22.13;1.00079363
1998-05-21;21.59;1.00077603
1998-05-22;21.58;1.00077571
1998-05-25;21.59;1.00077603
1998-05-26;21.57;1.00077538
1998-05-27;21.62;1.00077701
1998-05-28;21.61;1.00077669
1998-05-29;21.5;1.00077309
1998-06-01;21.13;1.00076098
1998-06-02;21.1;1.00076
1998-06-03;21.13;1.00076098
1998-06-04;21.07;1.00075901
1998-06-05;21.07;1.00075901
1998-06-08;21.08;1.00075934
1998-06-09;21.04;1.00075803
1998-06-10;21.05;1.00075836
1998-06-12;21.06;1.00075868
1998-06-15;21.07;1.00075901
1998-06-16;21.07;1.00075901
1998-06-17;21.14;1.00076131
1998-06-18;21.09;1.00075967
1998-06-19;21.11;1.00076032
1998-06-22;21.06;1.00075868
1998-06-23;20.97;1.00075573
1998-06-24;20.45;1.00073862
1998-06-25;20.56;1.00074225
1998-06-26;20.56;1.00074225
1998-06-29;20.49;1.00073994
1998-06-30;20.43;1.00073796
1998-07-01;20.43;1.00073796
1998-07-02;20.4;1.00073698
1998-07-03;20.35;1.00073533
1998-07-06;20.33;1.00073467
1998-07-07;20.3;1.00073368
1998-07-08;20.42;1.00073763
1998-07-09;20.47;1.00073928
1998-07-10;20.37;1.00073599
1998-07-13;20.37;1.00073599
1998-07-14;20.36;1.00073566
1998-07-15;20.37;1.00073599
1998-07-16;20.37;1.00073599
1998-07-17;20.39;1.00073665
1998-07-20;20.37;1.00073599
1998-07-21;20.37;1.00073599
1998-07-22;20.25;1.00073202
1998-07-23;20.17;1.00072938
1998-07-24;20.07;1.00072608
1998-07-27;20.03;1.00072475
1998-07-28;19.88;1.00071979
1998-07-29;19.65;1.00071216
1998-07-30;19.51;1.00070751
1998-07-31;19.54;1.00070851
1998-08-03;19.48;1.00070651
1998-08-04;19.45;1.00070552
1998-08-05;19.4;1.00070385
1998-08-06;19.34;1.00070186
1998-08-07;19.31;1.00070086
1998-08-10;19.28;1.00069986
1998-08-11;19.22;1.00069786
1998-08-12;19.17;1.0006962
1998-08-13;19.16;1.00069586
1998-08-14;19.14;1.0006952
1998-08-17;19.16;1.00069586
1998-08-18;19.16;1.00069586
1998-08-19;19.11;1.0006942
1998-08-20;19.09;1.00069353
1998-08-21;19.07;1.00069286
1998-08-24;19.08;1.0006932
1998-08-25;19.04;1.00069186
1998-08-26;19.04;1.00069186
1998-08-27;19.02;1.0006912
1998-08-28;18.96;1.00068919
1998-08-31;18.99;1.0006902
1998-09-01;19.03;1.00069153
1998-09-02;19.05;1.0006922
1998-09-03;19.1;1.00069386
1998-09-04;19.27;1.00069953
1998-09-08;29.81;1.00103586
1998-09-09;30.5;1.00105692
1998-09-10;31.01;1.00107241
1998-09-11;42.07;1.00139442
1998-09-14;40.74;1.00135705
1998-09-15;39.65;1.00132615
1998-09-16;39.1;1.00131047
1998-09-17;39.27;1.00131533
1998-09-18;39.33;1.00131704
1998-09-21;39.88;1.00133269
1998-09-22;39.88;1.00133269
1998-09-23;39.87;1.00133241
1998-09-24;39.36;1.00131789
1998-09-25;39.98;1.00133553
1998-09-28;40.07;1.00133809
1998-09-29;40.13;1.00133979
1998-09-30;40.25;1.00134319
1998-10-01;40.43;1.00134828
1998-10-02;40.5;1.00135027
1998-10-05;40.66;1.00135479
1998-10-06;40.73;1.00135676
1998-10-07;40.7;1.00135592
1998-10-08;40.88;1.001361
1998-10-09;41.0;1.00136438
1998-10-13;41.12;1.00136776
1998-10-14;41.28;1.00137226
1998-10-15;41.38;1.00137508
1998-10-16;41.41;1.00137592
1998-10-19;41.47;1.0013776
1998-10-20;41.55;1.00137985
1998-10-21;41.69;1.00138378
1998-10-22;41.71;1.00138434
1998-10-23;41.78;1.0013863
1998-10-26;41.87;1.00138882
1998-10-27;41.9;1.00138966
1998-10-28;41.94;1.00139078
1998-10-29;42.06;1.00139414
1998-10-30;42.12;1.00139582
1998-11-03;42.21;1.00139834
1998-11-04;41.97;1.00139162
1998-11-05;41.82;1.00138742
1998-11-06;41.83;1.0013877
1998-11-09;41.76;1.00138574
1998-11-10;41.69;1.00138378
1998-11-11;36.66;1.00124016
1998-11-12;38.44;1.00129157
1998-11-13;38.11;1.00128209
1998-11-16;37.79;1.00127288
1998-11-17;37.19;1.00125554
1998-11-18;36.75;1.00124277
1998-11-19;36.15;1.0012253
1998-11-20;35.79;1.00121478
1998-11-23;35.3;1.00120042
1998-11-24;34.89;1.00118836
1998-11-25;34.49;1.00117656
1998-11-26;34.58;1.00117922
1998-11-27;34.38;1.00117331
1998-11-30;34.21;1.00116828
1998-12-01;33.92;1.00115969
1998-12-02;33.63;1.00115108
1998-12-03;33.45;1.00114572
1998-12-04;33.31;1.00114155
1998-12-07;33.1;1.00113529
1998-12-08;32.98;1.00113171
1998-12-09;32.7;1.00112333
1998-12-10;32.51;1.00111764
1998-12-11;32.33;1.00111224
1998-12-14;32.17;1.00110743
1998-12-15;31.97;1.00110142
1998-12-16;28.45;1.00099402
1998-12-17;29.21;1.00101746
1998-12-18;29.03;1.00101192
1998-12-21;28.81;1.00100514
1998-12-22;28.98;1.00101038
1998-12-23;28.87;1.00100699
1998-12-24;28.87;1.00100699
1998-12-28;28.82;1.00100545
1998-12-29;28.81;1.00100514
1998-12-30;29.03;1.00101192
1998-12-31;29.03;1.00101192
1999-01-04;28.89;1.00100761
1999-01-05;28.88;1.0010073
1999-01-06;28.88;1.0010073
1999-01-07;29.03;1.00101192
1999-01-08;29.04;1.00101223
1999-01-11;29.25;1.00101869
1999-01-12;29.13;1.001015
1999-01-13;29.68;1.00103188
1999-01-14;29.68;1.00103188
1999-01-15;29.8;1.00103555
1999-01-18;29.67;1.00103157
1999-01-19;31.84;1.0010975
1999-01-20;32.33;1.00111224
1999-01-21;32.43;1.00111524
1999-01-22;32.3;1.00111134
1999-01-25;32.28;1.00111074
1999-01-26;32.24;1.00110954
1999-01-27;35.07;1.00119366
1999-01-28;35.24;1.00119866
1999-01-29;37.37;1.00126075
1999-02-01;39.57;1.00132388
1999-02-02;38.34;1.0012887
1999-02-03;38.26;1.00128641
1999-02-04;38.26;1.00128641
1999-02-05;38.29;1.00128727
1999-02-08;38.33;1.00128842
1999-02-09;38.34;1.0012887
1999-02-10;38.37;1.00128957
1999-02-11;38.36;1.00128928
1999-02-12;38.38;1.00128985
1999-02-17;38.37;1.00128957
1999-02-18;38.38;1.00128985
1999-02-19;38.37;1.00128957
1999-02-22;38.37;1.00128957
1999-02-23;38.37;1.00128957
1999-02-24;38.36;1.00128928
1999-02-25;38.35;1.00128899
1999-02-26;38.41;1.00129071
1999-03-01;38.43;1.00129129
1999-03-02;38.4;1.00129043
1999-03-03;38.41;1.00129071
1999-03-04;38.52;1.00129387
1999-03-05;44.27;1.00145549
1999-03-08;44.29;1.00145604
1999-03-09;44.17;1.00145273
1999-03-10;44.18;1.00145301
1999-03-11;44.33;1.00145714
1999-03-12;44.3;1.00145631
1999-03-15;44.27;1.00145549
1999-03-16;44.24;1.00145466
1999-03-17;44.29;1.00145604
1999-03-18;44.34;1.00145742
1999-03-19;44.26;1.00145521
1999-03-22;44.25;1.00145494
1999-03-23;44.23;1.00145439
1999-03-24;44.25;1.00145494
1999-03-25;41.33;1.00137367
1999-03-26;41.31;1.00137311
1999-03-29;41.31;1.00137311
1999-03-30;41.27;1.00137198
1999-03-31;39.26;1.00131504
1999-04-05;38.68;1.00129846
1999-04-06;38.53;1.00129416
1999-04-07;38.5;1.0012933
1999-04-08;38.54;1.00129444
1999-04-09;38.56;1.00129502
1999-04-12;38.62;1.00129674
1999-04-13;38.59;1.00129588
1999-04-14;32.75;1.00112483
1999-04-15;33.36;1.00114304
1999-04-16;33.36;1.00114304
1999-04-19;33.4;1.00114423
1999-04-20;33.27;1.00114036
1999-04-22;33.05;1.0011338
1999-04-23;32.44;1.00111554
1999-04-26;32.41;1.00111464
1999-04-27;32.31;1.00111164
1999-04-28;32.08;1.00110473
1999-04-29;31.44;1.00108543
1999-04-30;31.41;1.00108452
1999-05-03;31.36;1.00108301
1999-05-04;31.4;1.00108422
1999-05-05;31.38;1.00108362
1999-05-06;31.28;1.00108059
1999-05-07;30.2;1.00104778
1999-05-10;29.01;1.0010113
1999-05-11;28.95;1.00100946
1999-05-12;28.93;1.00100884
1999-05-13;26.57;1.00093546
1999-05-14;26.42;1.00093075
1999-05-17;25.98;1.0009169
1999-05-18;25.61;1.00090522
1999-05-19;22.79;1.00081504
1999-05-20;22.9;1.00081859
1999-05-21;22.88;1.00081795
1999-05-24;22.85;1.00081698
1999-05-25;22.88;1.00081795
1999-05-26;22.86;1.0008173
1999-05-27;22.58;1.00080824
1999-05-28;22.45;1.00080402
1999-05-31;22.38;1.00080175
1999-06-01;22.39;1.00080208
1999-06-02;22.5;1.00080565
1999-06-04;22.54;1.00080694
1999-06-07;22.53;1.00080662
1999-06-08;22.58;1.00080824
1999-06-09;21.6;1.00077636
1999-06-10;21.63;1.00077734
1999-06-11;21.64;1.00077767
1999-06-14;21.64;1.00077767
1999-06-15;21.69;1.0007793
1999-06-16;21.62;1.00077701
1999-06-17;21.53;1.00077407
1999-06-18;21.49;1.00077277
1999-06-21;21.51;1.00077342
1999-06-22;21.48;1.00077244
1999-06-23;19.86;1.00071912
1999-06-24;20.6;1.00074357
1999-06-25;20.64;1.00074488
1999-06-28;20.59;1.00074324
1999-06-29;20.58;1.00074291
1999-06-30;20.51;1.0007406
1999-07-01;20.42;1.00073763
1999-07-02;20.42;1.00073763
1999-07-05;20.34;1.000735
1999-07-06;20.35;1.00073533
1999-07-07;20.31;1.00073401
1999-07-08;20.2;1.00073037
1999-07-09;20.18;1.00072971
1999-07-12;20.25;1.00073202
1999-07-13;20.37;1.00073599
1999-07-14;20.37;1.00073599
1999-07-15;20.37;1.00073599
1999-07-16;20.37;1.00073599
1999-07-19;20.39;1.00073665
1999-07-20;20.43;1.00073796
1999-07-21;20.39;1.00073665
1999-07-22;20.45;1.00073862
1999-07-23;20.38;1.00073632
1999-07-26;20.41;1.00073731
1999-07-27;20.41;1.00073731
1999-07-28;20.07;1.00072608
1999-07-29;19.26;1.0006992
1999-07-30;19.28;1.00069986
1999-08-02;19.27;1.00069953
1999-08-03;19.25;1.00069886
1999-08-04;19.24;1.00069853
1999-08-05;19.24;1.00069853
1999-08-06;19.22;1.00069786
1999-08-09;19.21;1.00069753
1999-08-10;19.23;1.0006982
1999-08-11;19.24;1.00069853
1999-08-12;19.23;1.0006982
1999-08-13;19.24;1.00069853
1999-08-16;19.23;1.0006982
1999-08-17;19.21;1.00069753
1999-08-18;19.21;1.00069753
1999-08-19;19.22;1.00069786
1999-08-20;19.19;1.00069686
1999-08-23;19.18;1.00069653
1999-08-24;19.18;1.00069653
1999-08-25;19.16;1.00069586
1999-08-26;19.23;1.0006982
1999-08-27;19.18;1.00069653
1999-08-30;19.21;1.00069753
1999-08-31;19.21;1.00069753
1999-09-01;18.97;1.00068953
1999-09-02;19.23;1.0006982
1999-09-03;19.21;1.00069753
1999-09-06;19.15;1.00069553
1999-09-08;19.19;1.00069686
1999-09-09;19.19;1.00069686
1999-09-10;19.36;1.00070252
1999-09-13;19.38;1.00070319
1999-09-14;19.26;1.0006992
1999-09-15;19.16;1.00069586
1999-09-16;19.19;1.00069686
1999-09-17;19.21;1.00069753
1999-09-20;19.23;1.0006982
1999-09-21;19.27;1.00069953
1999-09-22;18.92;1.00068786
1999-09-23;18.9;1.00068719
1999-09-24;18.9;1.00068719
1999-09-27;18.9;1.00068719
1999-09-28;18.89;1.00068686
1999-09-29;18.88;1.00068652
1999-09-30;18.86;1.00068585
1999-10-01;18.9;1.00068719
1999-10-04;18.87;1.00068619
1999-10-05;18.86;1.00068585
1999-10-06;18.71;1.00068084
1999-10-07;18.83;1.00068485
1999-10-08;18.82;1.00068452
1999-10-11;18.77;1.00068285
1999-10-13;18.78;1.00068318
1999-10-14;18.78;1.00068318
1999-10-15;18.77;1.00068285
1999-10-18;18.77;1.00068285
1999-10-19;18.78;1.00068318
1999-10-20;18.77;1.00068285
1999-10-21;18.75;1.00068218
1999-10-22;18.73;1.00068151
1999-10-25;18.69;1.00068017
1999-10-26;18.7;1.00068051
1999-10-27;18.69;1.00068017
1999-10-28;18.69;1.00068017
1999-10-29;18.7;1.00068051
1999-11-01;18.71;1.00068084
1999-11-03;18.7;1.00068051
1999-11-04;18.7;1.00068051
1999-11-05;18.69;1.00068017
1999-11-08;18.69;1.00068017
1999-11-09;18.68;1.00067984
1999-11-10;18.46;1.00067247
1999-11-11;18.74;1.00068184
1999-11-12;18.76;1.00068251
1999-11-16;18.77;1.00068285
1999-11-17;18.77;1.00068285
1999-11-18;18.79;1.00068352
1999-11-19;18.8;1.00068385
1999-11-22;18.79;1.00068352
1999-11-23;18.78;1.00068318
1999-11-24;18.78;1.00068318
1999-11-25;18.78;1.00068318
1999-11-26;18.8;1.00068385
1999-11-29;18.78;1.00068318
1999-11-30;18.81;1.00068418
1999-12-01;18.81;1.00068418
1999-12-02;18.8;1.00068385
1999-12-03;18.81;1.00068418
1999-12-06;18.82;1.00068452
1999-12-07;18.78;1.00068318
1999-12-08;18.75;1.00068218
1999-12-09;18.75;1.00068218
1999-12-10;18.74;1.00068184
1999-12-13;18.74;1.00068184
1999-12-14;18.74;1.00068184
1999-12-15;18.74;1.00068184
1999-12-16;18.76;1.00068251
1999-12-17;18.75;1.00068218
1999-12-20;18.77;1.00068285
1999-12-21;18.78;1.00068318
1999-12-22;18.77;1.00068285
1999-12-23;18.78;1.00068318
1999-12-24;18.78;1.00068318
1999-12-27;18.74;1.00068184
1999-12-28;18.74;1.00068184
1999-12-29;18.73;1.00068151
1999-12-30;18.83;1.00068485
1999-12-31;18.83;1.00068485
2000-01-03;18.78;1.00068318
2000-01-04;18.75;1.00068218
2000-01-05;18.74;1.00068184
2000-01-06;18.75;1.00068218
2000-01-07;18.75;1.00068218
2000-01-10;18.75;1.00068218
2000-01-11;18.77;1.00068285
2000-01-12;18.74;1.00068184
2000-01-13;18.74;1.00068184
2000-01-14;18.76;1.00068251
2000-01-17;18.74;1.00068184
2000-01-18;18.73;1.00068151
2000-01-19;18.68;1.00067984
2000-01-20;18.67;1.0006795
2000-01-21;18.76;1.00068251
2000-01-24;18.76;1.00068251
2000-01-25;18.77;1.00068285
2000-01-26;18.72;1.00068117
2000-01-27;18.69;1.00068017
2000-01-28;18.69;1.00068017
2000-01-31;18.68;1.00067984
2000-02-01;18.71;1.00068084
2000-02-02;18.7;1.00068051
2000-02-03;18.7;1.00068051
2000-02-04;18.72;1.00068117
2000-02-07;18.69;1.00068017
2000-02-08;18.72;1.00068117
2000-02-09;18.69;1.00068017
2000-02-10;18.71;1.00068084
2000-02-11;18.7;1.00068051
2000-02-14;18.7;1.00068051
2000-02-15;18.71;1.00068084
2000-02-16;18.73;1.00068151
2000-02-17;18.7;1.00068051
2000-02-18;18.74;1.00068184
2000-02-21;18.78;1.00068318
2000-02-22;18.76;1.00068251
2000-02-23;18.76;1.00068251
2000-02-24;18.75;1.00068218
2000-02-25;18.74;1.00068184
2000-02-28;18.73;1.00068151
2000-02-29;18.76;1.00068251
2000-03-01;18.75;1.00068218
2000-03-02;18.76;1.00068251
2000-03-03;18.75;1.00068218
2000-03-08;18.75;1.00068218
2000-03-09;18.76;1.00068251
2000-03-10;18.76;1.00068251
2000-03-13;18.76;1.00068251
2000-03-14;18.78;1.00068318
2000-03-15;18.78;1.00068318
2000-03-16;18.78;1.00068318
2000-03-17;18.76;1.00068251
2000-03-20;18.76;1.00068251
2000-03-21;18.77;1.00068285
2000-03-22;18.59;1.00067682
2000-03-23;18.71;1.00068084
2000-03-24;18.79;1.00068352
2000-03-27;18.78;1.00068318
2000-03-28;18.76;1.00068251
2000-03-29;18.41;1.00067079
2000-03-30;18.38;1.00066979
2000-03-31;18.37;1.00066945
2000-04-03;18.35;1.00066878
2000-04-04;18.36;1.00066912
2000-04-05;18.4;1.00067046
2000-04-06;18.41;1.00067079
2000-04-07;18.4;1.00067046
2000-04-10;18.39;1.00067012
2000-04-11;18.4;1.00067046
2000-04-12;18.41;1.00067079
2000-04-13;18.44;1.0006718
2000-04-14;18.48;1.00067314
2000-04-17;18.48;1.00067314
2000-04-18;18.48;1.00067314
2000-04-19;18.43;1.00067146
2000-04-20;18.47;1.0006728
2000-04-24;18.47;1.0006728
2000-04-25;18.47;1.0006728
2000-04-26;18.47;1.0006728
2000-04-27;18.47;1.0006728
2000-04-28;18.47;1.0006728
2000-05-02;18.49;1.00067347
2000-05-03;18.49;1.00067347
2000-05-04;18.51;1.00067414
2000-05-05;18.51;1.00067414
2000-05-08;18.48;1.00067314
2000-05-09;18.44;1.0006718
2000-05-10;18.44;1.0006718
2000-05-11;18.44;1.0006718
2000-05-12;18.42;1.00067113
2000-05-15;18.42;1.00067113
2000-05-16;18.42;1.00067113
2000-05-17;18.41;1.00067079
2000-05-18;18.41;1.00067079
2000-05-19;18.41;1.00067079
2000-05-22;18.41;1.00067079
2000-05-23;18.41;1.00067079
2000-05-24;18.42;1.00067113
2000-05-25;18.42;1.00067113
2000-05-26;18.43;1.00067146
2000-05-29;18.42;1.00067113
2000-05-30;18.4;1.00067046
2000-05-31;18.39;1.00067012
2000-06-01;18.38;1.00066979
2000-06-02;18.37;1.00066945
2000-06-05;18.35;1.00066878
2000-06-06;18.32;1.00066777
2000-06-07;18.28;1.00066643
2000-06-08;18.26;1.00066576
2000-06-09;18.26;1.00066576
2000-06-12;18.25;1.00066542
2000-06-13;18.24;1.00066509
2000-06-14;18.23;1.00066475
2000-06-15;18.24;1.00066509
2000-06-16;18.25;1.00066542
2000-06-19;18.24;1.00066509
2000-06-20;18.15;1.00066206
2000-06-21;17.43;1.00063779
2000-06-23;17.4;1.00063678
2000-06-26;17.35;1.00063509
2000-06-27;17.32;1.00063407
2000-06-28;17.19;1.00062967
2000-06-29;17.23;1.00063102
2000-06-30;17.21;1.00063035
2000-07-03;17.17;1.00062899
2000-07-04;17.18;1.00062933
2000-07-05;17.2;1.00063001
2000-07-06;17.22;1.00063068
2000-07-07;17.19;1.00062967
2000-07-10;16.94;1.00062119
2000-07-11;16.9;1.00061983
2000-07-12;16.89;1.00061949
2000-07-13;16.88;1.00061915
2000-07-14;16.89;1.00061949
2000-07-17;16.89;1.00061949
2000-07-18;16.88;1.00061915
2000-07-19;16.83;1.00061745
2000-07-20;16.49;1.00060588
2000-07-21;16.47;1.0006052
2000-07-24;16.45;1.00060452
2000-07-25;16.43;1.00060383
2000-07-26;16.42;1.00060349
2000-07-27;16.41;1.00060315
2000-07-28;16.4;1.00060281
2000-07-31;16.38;1.00060213
2000-08-01;16.37;1.00060179
2000-08-02;16.37;1.00060179
2000-08-03;16.37;1.00060179
2000-08-04;16.37;1.00060179
2000-08-07;16.38;1.00060213
2000-08-08;16.39;1.00060247
2000-08-09;16.38;1.00060213
2000-08-10;16.4;1.00060281
2000-08-11;16.43;1.00060383
2000-08-14;16.45;1.00060452
2000-08-15;16.41;1.00060315
2000-08-16;16.39;1.00060247
2000-08-17;16.41;1.00060315
2000-08-18;16.42;1.00060349
2000-08-21;16.48;1.00060554
2000-08-22;16.41;1.00060315
2000-08-23;16.15;1.00059427
2000-08-24;16.38;1.00060213
2000-08-25;16.41;1.00060315
2000-08-28;16.42;1.00060349
2000-08-29;16.43;1.00060383
2000-08-30;16.41;1.00060315
2000-08-31;16.37;1.00060179
2000-09-01;16.36;1.00060145
2000-09-04;16.39;1.00060247
2000-09-05;16.4;1.00060281
2000-09-06;16.44;1.00060417
2000-09-08;16.45;1.00060452
2000-09-11;16.49;1.00060588
2000-09-12;16.49;1.00060588
2000-09-13;16.5;1.00060622
2000-09-14;16.51;1.00060656
2000-09-15;16.5;1.00060622
2000-09-18;16.5;1.00060622
2000-09-19;16.49;1.00060588
2000-09-20;16.49;1.00060588
2000-09-21;16.5;1.00060622
2000-09-22;16.49;1.00060588
2000-09-25;16.48;1.00060554
2000-09-26;16.46;1.00060486
2000-09-27;16.43;1.00060383
2000-09-28;16.44;1.00060417
2000-09-29;16.49;1.00060588
2000-10-02;16.5;1.00060622
2000-10-03;16.49;1.00060588
2000-10-04;16.51;1.00060656
2000-10-05;16.51;1.00060656
2000-10-06;16.48;1.00060554
2000-10-09;16.48;1.00060554
2000-10-10;16.47;1.0006052
2000-10-11;16.45;1.00060452
2000-10-13;16.47;1.0006052
2000-10-16;16.48;1.00060554
2000-10-17;16.48;1.00060554
2000-10-18;16.48;1.00060554
2000-10-19;16.48;1.00060554
2000-10-20;16.49;1.00060588
2000-10-23;16.48;1.00060554
2000-10-24;16.47;1.0006052
2000-10-25;16.47;1.0006052
2000-10-26;16.48;1.00060554
2000-10-27;16.48;1.00060554
2000-10-30;16.48;1.00060554
2000-10-31;16.49;1.00060588
2000-11-01;16.47;1.0006052
2000-11-03;16.44;1.00060417
2000-11-06;16.4;1.00060281
2000-11-07;16.42;1.00060349
2000-11-08;16.46;1.00060486
2000-11-09;16.47;1.0006052
2000-11-10;16.48;1.00060554
2000-11-13;16.48;1.00060554
2000-11-14;16.49;1.00060588
2000-11-16;16.49;1.00060588
2000-11-17;16.5;1.00060622
2000-11-20;16.49;1.00060588
2000-11-21;16.49;1.00060588
2000-11-22;16.42;1.00060349
2000-11-23;16.42;1.00060349
2000-11-24;16.41;1.00060315
2000-11-27;16.4;1.00060281
2000-11-28;16.41;1.00060315
2000-11-29;16.38;1.00060213
2000-11-30;16.36;1.00060145
2000-12-01;16.37;1.00060179
2000-12-04;16.36;1.00060145
2000-12-05;16.36;1.00060145
2000-12-06;16.35;1.0006011
2000-12-07;16.34;1.00060076
2000-12-08;16.34;1.00060076
2000-12-11;16.33;1.00060042
2000-12-12;16.32;1.00060008
2000-12-13;16.31;1.00059974
2000-12-14;16.3;1.0005994
2000-12-15;16.3;1.0005994
2000-12-18;16.28;1.00059871
2000-12-19;16.26;1.00059803
2000-12-20;16.02;1.00058983
2000-12-21;15.74;1.00058023
2000-12-22;15.73;1.00057989
2000-12-26;15.72;1.00057955
2000-12-27;15.7;1.00057886
2000-12-28;15.72;1.00057955
2000-12-29;15.72;1.00057955
2001-01-02;15.73;1.00057989
2001-01-03;15.7;1.00057886
2001-01-04;15.69;1.00057852
2001-01-05;15.7;1.00057886
2001-01-08;15.69;1.00057852
2001-01-09;15.69;1.00057852
2001-01-10;15.63;1.00057646
2001-01-11;15.61;1.00057577
2001-01-12;15.59;1.00057508
2001-01-15;15.58;1.00057474
2001-01-16;15.59;1.00057508
2001-01-17;15.28;1.00056442
2001-01-18;15.2;1.00056166
2001-01-19;15.2;1.00056166
2001-01-22;15.18;1.00056097
2001-01-23;15.15;1.00055994
2001-01-24;15.17;1.00056063
2001-01-25;15.18;1.00056097
2001-01-26;15.12;1.00055891
2001-01-29;15.09;1.00055787
2001-01-30;15.08;1.00055753
2001-01-31;15.04;1.00055615
2001-02-01;15.03;1.0005558
2001-02-02;15.02;1.00055546
2001-02-05;15.04;1.00055615
2001-02-06;15.05;1.00055649
2001-02-07;15.08;1.00055753
2001-02-08;15.1;1.00055822
2001-02-09;15.12;1.00055891
2001-02-12;15.1;1.00055822
2001-02-13;15.08;1.00055753
2001-02-14;14.99;1.00055442
2001-02-15;15.17;1.00056063
2001-02-16;15.17;1.00056063
2001-02-19;15.14;1.0005596
2001-02-20;15.15;1.00055994
2001-02-21;15.15;1.00055994
2001-02-22;15.15;1.00055994
2001-02-23;15.14;1.0005596
2001-02-28;15.12;1.00055891
2001-03-01;15.09;1.00055787
2001-03-02;15.09;1.00055787
2001-03-05;15.09;1.00055787
2001-03-06;15.08;1.00055753
2001-03-07;15.07;1.00055718
2001-03-08;15.07;1.00055718
2001-03-09;15.05;1.00055649
2001-03-12;15.05;1.00055649
2001-03-13;15.06;1.00055684
2001-03-14;15.06;1.00055684
2001-03-15;15.06;1.00055684
2001-03-16;15.12;1.00055891
2001-03-19;15.14;1.0005596
2001-03-20;15.18;1.00056097
2001-03-21;15.18;1.00056097
2001-03-22;15.72;1.00057955
2001-03-23;15.73;1.00057989
2001-03-26;15.72;1.00057955
2001-03-27;15.72;1.00057955
2001-03-28;15.71;1.0005792
2001-03-29;15.71;1.0005792
2001-03-30;15.72;1.00057955
2001-04-02;15.72;1.00057955
2001-04-03;15.73;1.00057989
2001-04-04;15.72;1.00057955
2001-04-05;15.71;1.0005792
2001-04-06;15.72;1.00057955
2001-04-09;15.71;1.0005792
2001-04-10;15.74;1.00058023
2001-04-11;15.73;1.00057989
2001-04-12;15.73;1.00057989
2001-04-16;15.75;1.00058058
2001-04-17;15.75;1.00058058
2001-04-18;15.82;1.00058298
